,pred_kld_2,kld_2,ratio_num_2,cid,pred_kld_3,kld_3,ratio_num_3,pred_kld,kld,ratio_num
57,0.9416247405532463,0.9416247405532463,100,71,2.792638292744029,0.7875915237083521,100,2.792638292744029,0.7875915237083521,100
58,0.23532602965474006,0.23282963588447697,92,72,0.9527340257064161,0.04795205099702657,66,0.9527340257064161,0.04795205099702657,66
59,0.0855243277640574,0.07722491767166999,83,73,1.0531670606353318,0.05302508355796607,52,1.0531670606353318,0.05302508355796607,52
60,4.701248460795932,4.569167861246024,68,74,7.6702053360382365,4.3244728890271915,74,7.6702053360382365,4.3244728890271915,74
61,0.2905329772106921,0.282809072852374,83,76,0.35329395796642615,0.3380906683741819,15,0.35329395796642615,0.3380906683741819,15
62,0.7345074349923456,0.611590218352816,89,77,0.9650771354586636,0.1768410717818854,95,0.9650771354586636,0.1768410717818854,95
63,0.5472458428078744,0.5420788527983784,99,78,0.32194436955250283,0.14180933927319728,78,0.32194436955250283,0.14180933927319728,78
64,0.2829741319547904,0.27740881039023046,116,79,1.3524109829394597,0.036197429677106485,97,1.3524109829394597,0.036197429677106485,97
65,0.14718683960740167,0.13077619954474307,73,82,0.1949379886265006,0.1648775216552957,11,0.1949379886265006,0.1648775216552957,11
66,0.24774223867993933,0.24032340962991017,86,83,0.36392425943754353,0.036640520612848025,50,0.36392425943754353,0.036640520612848025,50
67,1.051961752804857,0.5993785636323171,71,86,1.325761150792594,0.3636560230708973,98,1.325761150792594,0.3636560230708973,98
68,0.2443686992863957,0.23484817807174507,84,88,0.4263290899802513,0.09962425810954653,35,0.4263290899802513,0.09962425810954653,35
69,0.32734571587258454,0.2566905700342453,62,90,0.3420599160397201,0.13804659653612386,21,0.3420599160397201,0.13804659653612386,21
70,0.25788835075002575,0.20821479466530032,60,93,0.3265957367961692,0.3111049552613581,14,0.3265957367961692,0.3111049552613581,14
71,0.6238027223910744,0.5274852418340947,75,94,0.30506845319332765,0.14552286732618608,51,0.30506845319332765,0.14552286732618608,51
72,0.28009572284291856,0.24748284582810326,78,95,0.857446342057979,0.12065179027233323,43,0.857446342057979,0.12065179027233323,43
73,0.2727235921105842,0.24909720187813886,78,96,0.2884224174877713,0.1922936380018287,26,0.2884224174877713,0.1922936380018287,26
74,0.3820696314098016,0.28285719190128455,45,97,0.23211825048854073,0.22750697482527202,2,0.23211825048854073,0.22750697482527202,2
75,0.2900788418871035,0.2900466947221426,99,98,1.3959836315982266,0.10204086553040637,89,1.3959836315982266,0.10204086553040637,89
76,0.2540387352173018,0.2540387352173018,100,101,0.8868016231006641,0.025370245626376034,77,0.8868016231006641,0.025370245626376034,77
